Anisotropy	Interaction coefficient	L/L0	Weight norm L/L0	Collisions	Backscattered	Front	Undeflected	Mass	Photons absorbed	TIR	Avg max z coordinate	Iterations
0.7	1e-05	1.0011766942034834	1.0011766942034834	1.08e-05	4e-07	0.9999978	0.9999892	0.9999989	0.0	0.0005101	0.9999996	1.000000e+07
0.7	2e-05	1.0023431597231005	1.0023431597231005	2.02e-05	4e-07	0.9999957	0.9999798	0.999998	0.0	0.000806	0.9999996	1.000000e+07
0.7	3.0000000000000004e-05	1.004429828029413	1.0043898668418518	2.88e-05	6e-07	0.9999924	0.9999714	0.9999964	0.0	0.0015649	0.9999994	1.000000e+07
0.7	4e-05	1.0054802518548855	1.0054270941364576	3.88e-05	4e-07	0.9999908	0.9999615	0.9999948	0.0	0.0020447	0.9999996	1.000000e+07
0.7	5e-05	1.0068801497600046	1.006831357106415	5e-05	7e-07	0.9999886	0.9999503	0.9999944	0.0	0.0026097	0.9999993	1.000000e+07
0.7	6e-05	1.0089716352745117	1.0089459728705845	5.86e-05	8e-07	0.9999851	0.9999419	0.9999928	0.0	0.0033985	0.9999991	1.000000e+07
0.7	7.000000000000001e-05	1.010853434264794	1.0106376914099269	7.17e-05	1.9e-06	0.999981	0.9999298	0.9999883	0.0	0.0040565	0.9999984	1.000000e+07
0.7	8e-05	1.0121794754464597	1.012055692077011	7.95e-05	1.6e-06	0.9999792	0.9999214	0.9999874	0.0	0.004771	0.9999987	1.000000e+07
0.7	9e-05	1.0144914872675554	1.0143235570042344	9.1e-05	1.8e-06	0.9999752	0.9999105	0.9999872	0.0	0.0056409	0.9999982	1.000000e+07
0.7	0.0001	1.010751253134623	1.010751253134623	0.000118	4e-06	0.999978	0.999882	0.999986	0.0	0.003512	0.999996	1.000000e+06
0.7	0.0001	1.0164356135418902	1.0164356135418902	9.9e-05	1e-06	0.999973	0.999901	0.999985	0.0	0.006908	0.999999	1.000000e+06
0.7	0.0002	1.0344734636259865	1.0335031263816103	0.0002	6e-06	0.999939	0.999804	0.999969	0.0	0.012851	0.999994	1.000000e+06
0.7	0.00030000000000000003	1.0427177476644984	1.0417437085867582	0.000306	1e-05	0.999924	0.999705	0.9999535	0.0	0.017506	0.999994	1.000000e+06
0.7	0.0004	1.053943739854445	1.0505772045261743	0.00041	1.1e-05	0.999908	0.999617	0.99994525	0.0	0.022213	0.999991	1.000000e+06
0.7	0.0005	1.089522085047569	1.0839692324649783	0.000605	1.5e-05	0.999845	0.999438	0.99989425	0.0	0.033264	0.999991	1.000000e+06
0.7	0.0006000000000000001	1.0872410145785871	1.0793794024905967	0.000656	2.3e-05	0.99985	0.999405	0.999902375	0.0	0.03656	0.999986	1.000000e+06
0.7	0.0007000000000000001	1.1143278879592253	1.102811854131816	0.00082	2.5e-05	0.999799	0.999258	0.99986325	0.0	0.042979	0.999981	1.000000e+06
0.7	0.0008000000000000001	1.1198601736750562	1.1065623433235303	0.000863	2.4e-05	0.999804	0.999233	0.9998725	0.0	0.047446	0.999989	1.000000e+06
0.7	0.0009000000000000002	1.1231904879949555	1.1081033617214693	0.000995	2.7e-05	0.999791	0.999116	0.999856625	0.0	0.048092	0.999987	1.000000e+06
0.7	0.0010000000000000002	1.1552362766080562	1.1350855349273234	0.00123	4.5e-05	0.999735	0.998939	0.9998074375	0.0	0.059246	0.999976	1.000000e+06
0.7	0.001	1.1315502280484149	1.1153953909852714	0.001137	3.7e-05	0.999772	0.998999	0.99983328125	0.0	0.046572	0.999977	1.000000e+06
0.7	0.002	1.2919738986742195	1.2238725963076478	0.002541	9.5e-05	0.999524	0.998054	0.9996006875	0.0	0.105221	0.999966	1.000000e+06
0.7	0.003	1.403793156514963	1.2794244376246482	0.00426	0.000206	0.999314	0.996934	0.99934348828125	1e-06	0.145408	0.999935	1.000000e+06
0.7	0.004	1.488803427466293	1.3103282232385298	0.005979	0.000298	0.999185	0.996019	0.999116578125	2e-06	0.175682	0.999918	1.000000e+06
0.7	0.005	1.6179467635388873	1.348674907573237	0.008073	0.000449	0.998925	0.995032	0.99880229296875	1e-05	0.214854	0.9998846761142609	1.000000e+06
0.7	0.006	1.750560371616712	1.3920551967370187	0.010672	0.000615	0.998706	0.993841	0.998448169921875	1.8e-05	0.254745	0.9998512029243519	1.000000e+06
0.7	0.007	1.794490267762172	1.375135781401307	0.012687	0.000707	0.998655	0.992996	0.9982622180175781	2.7e-05	0.269306	0.999832053525698	1.000000e+06
0.7	0.008	1.839343452769158	1.3756266045774028	0.014819	0.000819	0.99854	0.992032	0.9980451123046875	4e-05	0.280235	0.9997931216166871	1.000000e+06
0.7	0.009000000000000001	1.8630783145331624	1.379527516053563	0.016568	0.000948	0.998422	0.991169	0.9978535673828125	6.9e-05	0.284717	0.9997486668131271	1.000000e+06
0.7	0.010000000000000002	1.9283096691655286	1.403430348622191	0.019275	0.001103	0.998259	0.990008	0.9975140915527344	0.000107	0.311484	0.9996959893237495	1.000000e+06
0.7	0.01	1.9329836829055547	1.3997380760590628	0.019222	0.001103	0.998252	0.990106	0.9975495883789063	0.000117	0.308866	0.9996875163349436	1.000000e+06
0.7	0.02	2.069581538613531	1.3804739705679565	0.041574	0.002547	0.996788	0.980249	0.9950484125366211	0.000566	0.34929	0.9990359489943638	1.000000e+06
0.7	0.03	2.1013041721763437	1.3756466602469704	0.063506	0.003874	0.995131	0.9704	0.9924138475341797	0.000994	0.364322	0.9983756020359676	1.000000e+06
0.7	0.04	2.1003824419642325	1.372111310334366	0.084395	0.005203	0.99349	0.960988	0.9897269323730469	0.001307	0.365595	0.9978425440014209	1.000000e+06
0.7	0.05	2.0773994293921274	1.3494380231334562	0.10475	0.006347	0.992004	0.951307	0.9874447048950196	0.001649	0.358475	0.9973101027178366	1.000000e+06
0.7	0.060000000000000005	2.0771958495435627	1.3437236626314122	0.126159	0.007584	0.990422	0.941876	0.9847357770996094	0.001994	0.36071	0.996792850559475	1.000000e+06
0.7	0.07	2.069504143805557	1.3328075854606847	0.147533	0.00903	0.988661	0.932185	0.9820139203186035	0.002309	0.359467	0.9961184458838483	1.000000e+06
0.7	0.08	2.07673527626478	1.3227411023438687	0.169181	0.010177	0.98715	0.922994	0.9793436116333007	0.002673	0.362036	0.9956501317902791	1.000000e+06
0.7	0.09	2.075319279561962	1.3149216385384177	0.190435	0.011589	0.985335	0.913925	0.9766221384277344	0.003076	0.364784	0.9949681446889385	1.000000e+06
0.7	0.09999999999999999	2.0687849235285136	1.3077776875124127	0.211544	0.012682	0.983866	0.904618	0.973990666015625	0.003452	0.363686	0.9943841750271762	1.000000e+06
0.7	0.1	2.0778142198796252	1.3076898516669262	0.21281	0.012892	0.983737	0.904739	0.9736285909423829	0.003371	0.367365	0.9944957170866889	1.000000e+06
0.7	0.2	2.0677989709088895	1.2300797442937725	0.430029	0.025247	0.967199	0.818823	0.945043741821289	0.007554	0.375035	0.988133427012517	1.000000e+06
0.7	0.30000000000000004	2.0543509571145497	1.157969125149029	0.652033	0.036905	0.950773	0.740907	0.9149904006958007	0.012322	0.381037	0.9811839632378684	1.000000e+06
0.7	0.4	2.0436029254728716	1.0937513853515297	0.877993	0.048574	0.933714	0.670569	0.8831617939472198	0.017712	0.387336	0.9732535025206026	1.000000e+06
0.7	0.5	2.042751669851168	1.03624522895087	1.109164	0.059778	0.916369	0.607631	0.8504519843902588	0.023853	0.395937	0.9648823198442795	1.000000e+06
0.7	0.6	2.035971761431361	0.981887338812879	1.34163	0.069959	0.899179	0.549366	0.8174312834472657	0.030862	0.401367	0.9553221722243691	1.000000e+06
0.7	0.7	2.0226063544844184	0.9295871663050381	1.573391	0.07979	0.882286	0.495997	0.7835784239654541	0.037924	0.402516	0.9456429282569405	1.000000e+06
0.7	0.7999999999999999	2.0268704006551075	0.8843333208272864	1.813962	0.089403	0.864202	0.449142	0.7495475102539062	0.046395	0.411952	0.9344106715172521	1.000000e+06
0.7	0.8999999999999999	2.018553600927825	0.8404896419127608	2.047692	0.098254	0.846756	0.406139	0.7163461640777588	0.05499	0.413805	0.9233171136131126	1.000000e+06
0.7	0.9999999999999999	2.0115187825784044	0.799745487013129	2.274841	0.105731	0.830633	0.368701	0.6849921068458558	0.063636	0.415156	0.9121018622122032	1.000000e+06
0.7	1.0	2.0112422960527603	0.7935445135593425	2.2749	0.1061	0.8299	0.3669	0.6852505432128906	0.064	0.4234	0.9112465956871718	1.000000e+04
0.7	2.0	1.9802451194432065	0.514708252993083	4.5398	0.157	0.6615	0.1334	0.4035996109008789	0.1815	0.4341	0.7674654654038786	1.000000e+04
0.7	3.0	1.8812340129898337	0.35263042450105453	6.3806	0.1727	0.5163	0.0488	0.21768478393554688	0.311	0.3993	0.6163208089850972	1.000000e+04
0.7	4.0	1.7004414707749729	0.25909952209460785	7.6902	0.1693	0.4	0.0171	0.11236598052978515	0.4307	0.3497	0.4750842917490999	1.000000e+04
0.7	5.0	1.532592557943931	0.20737933972274045	8.5991	0.1697	0.3006	0.0082	0.06177833251953125	0.5297	0.2925	0.360872708154513	1.000000e+04
0.7	6.0	1.3951924421769817	0.16820195936888171	9.389	0.1545	0.2198	0.0026	0.03098585968017578	0.6257	0.2477	0.265366552112064	1.000000e+04
