Anisotropy	Interaction coefficient	L/L0	Weight norm L/L0	Collisions	Backscattered	Front	Undeflected	Mass	Photons absorbed	TIR	Avg max z coordinate	Iterations
0.2	0.2	2.86242659543884	2.4152971848214912	0.589372	0.076253	0.923747	0.819117	0.9072608287205439	0.0	0.636813	0.9775398175494842	1.000000e+06
0.2	0.30000000000000004	2.863027783830566	2.3585557650734366	0.895221	0.110251	0.889749	0.741213	0.8645369209665015	0.0	0.645124	0.9659636317590937	1.000000e+06
0.2	0.4	2.8607293923527584	2.3058922185197206	1.205703	0.141638	0.858362	0.669673	0.8240775639823084	0.0	0.651403	0.954950401909102	1.000000e+06
0.2	0.5	2.8645475861580083	2.2582492706775037	1.521745	0.17066	0.82934	0.606498	0.785861392341764	0.0	0.659072	0.9440190260857916	1.000000e+06
0.2	0.6	2.873041014862597	2.214528742662441	1.846824	0.196878	0.803122	0.548507	0.7498617930909164	0.0	0.666043	0.9337342702024501	1.000000e+06
0.2	0.7	2.8759867808452046	2.169616213986839	2.169145	0.22146	0.77854	0.497096	0.716038570537644	0.0	0.669766	0.9231389559354024	1.000000e+06
0.2	0.7999999999999999	2.889776099874578	2.1324815071685097	2.504183	0.244835	0.755165	0.449513	0.683015522698204	0.0	0.676321	0.9129554929112722	1.000000e+06
0.2	0.8999999999999999	2.8996550603118583	2.095267782171613	2.837183	0.266813	0.733187	0.406033	0.6516089001806582	0.0	0.682829	0.9025971710827451	1.000000e+06
0.2	0.9999999999999999	2.9147044730707035	2.0581996462421817	3.180111	0.286678	0.713322	0.367829	0.6224094019181077	0.0	0.688648	0.8929312166693832	1.000000e+06
0.2	1.0	2.888086386594403	2.042711441036957	3.1615	0.2801	0.7199	0.373	0.6287555850161206	0.0	0.6588	0.8948666542373553	1.000000e+04
0.2	2.0	3.040521037174025	1.7477795557848574	6.6558	0.4295	0.5703	0.137	0.3977496774260546	0.0002	0.7328	0.8091637350415063	1.000000e+04
0.2	3.0	3.194591183549043	1.510059365506913	10.391	0.5212	0.4768	0.0524	0.2518598473950246	0.002	0.7335	0.7386906012602114	1.000000e+04
0.2	4.0	3.2779022274472793	1.3089345507586694	13.9367	0.587	0.4054	0.0188	0.1544919241149091	0.0076	0.7279	0.6712116141857271	1.000000e+04
0.2	5.0	3.344453350007752	1.1455704772449586	17.6497	0.622	0.3552	0.0072	0.09779921613331469	0.0228	0.7482	0.6134042064200584	1.000000e+04
0.2	6.0	3.308253176214287	0.9996959032901727	20.8631	0.6494	0.3049	0.002	0.05873589871201713	0.0457	0.7309	0.5476407742404893	1.000000e+04
0.2	7.0	3.2082464703137106	0.8846034789689522	23.4537	0.6684	0.2571	0.0013	0.03788992008548347	0.0745	0.7089	0.4847599585016202	1.000000e+04
0.2	8.0	3.082866865029257	0.7885308687252223	25.6203	0.676	0.2171	0.0003	0.02450270405670419	0.1069	0.6852	0.4239998356431078	1.000000e+04
0.2	9.0	2.96096924724328	0.7085873921653488	27.6208	0.6782	0.178	0.0002	0.014350278665641931	0.1438	0.6533	0.3646363093260001	1.000000e+04
0.2	10.0	2.7806749394974797	0.6409629069495625	28.8754	0.6825	0.1415	0.0	0.009482349968097204	0.176	0.6143	0.31517793846070064	1.000000e+04
0.2	10.0	2.7857109066255625	0.6401155409075249	28.75	0.6798	0.15	0.0001	0.009862001649475042	0.1702	0.6164	0.32095930923467136	1.000000e+04
0.2	20.0	1.6211411509263152	0.3252669262891626	33.3381	0.6838	0.0102	0.0	0.00012620047191971203	0.306	0.544	0.09821045529970215	1.000000e+04
0.2	30.0	1.093419370381891	0.21701619799442165	33.7617	0.6798	0.0002	0.0	6.60935355025081e-07	0.32	0.5603	0.05871251572876171	1.000000e+04
0.2	40.0	0.8203200297292229	0.1635905923787423	33.758	0.6801	0.0	0.0	0.0	0.3199	0.5479	0.043739526402098876	1.000000e+04
0.2	50.0	0.6513305084708961	0.13055879886339236	33.5785	0.6831	0.0	0.0	0.0	0.3169	0.554	0.034858911934443224	1.000000e+04
0.2	60.0	0.547784552052685	0.10864995096174664	33.9177	0.678	0.0	0.0	0.0	0.322	0.5401	0.02892029346675339	1.000000e+04
0.2	70.0	0.46294518172903926	0.09267221446695172	33.4037	0.6851	0.0	0.0	0.0	0.3149	0.5416	0.025037138979690666	1.000000e+04
0.2	80.0	0.40615960816508995	0.08107722108453795	33.4484	0.6852	0.0	0.0	0.0	0.3148	0.5415	0.02197856879534394	1.000000e+04
0.2	90.0	0.3586922534113578	0.07205582336818873	33.2996	0.6846	0.0	0.0	0.0	0.3154	0.5266	0.01958180286248816	1.000000e+04
0.2	100.0	0.31998847093275834	0.06472649417749138	33.0394	0.6944	0.0	0.0	0.0	0.3056	0.5447	0.017876048024019937	1.000000e+04
