Anisotropy	Interaction coefficient	L/L0	Weight norm L/L0	Collisions	Backscattered	Front	Undeflected	Mass	Photons absorbed	TIR	Avg max z coordinate	Iterations
0.2	0.002	1.7005468051447314	1.6807460536552858	0.003371	0.000443	0.998786	0.997983	0.9991475810672908	0.0	0.237226	0.9997735878782956	1.000000e+06
0.2	0.003	2.0173839981796844	1.9717033145581664	0.006098	0.000827	0.998334	0.996997	0.9986748631603045	0.0	0.346188	0.9996670100724512	1.000000e+06
0.2	0.004	2.20959263228892	2.1434077363459183	0.009008	0.001227	0.997928	0.995949	0.9982328646775654	0.0	0.41202	0.9995741488147446	1.000000e+06
0.2	0.005	2.402427908793896	2.312785422851582	0.012111	0.00174	0.997536	0.994946	0.9977504250160122	0.0	0.467252	0.9994455438230092	1.000000e+06
0.2	0.006	2.566414233449994	2.456592135981112	0.015432	0.002212	0.997097	0.993992	0.9972271463298084	0.0	0.517155	0.9993851749909611	1.000000e+06
0.2	0.007	2.6333014162306005	2.5097348286399463	0.018357	0.002645	0.996798	0.993023	0.99680651855598	0.0	0.539741	0.9992414977507699	1.000000e+06
0.2	0.008	2.665663129432558	2.5323000006679868	0.021307	0.003098	0.99647	0.992212	0.9963885326934301	0.0	0.559319	0.9991469676974644	1.000000e+06
0.2	0.009000000000000001	2.788202967653947	2.632965569723684	0.025235	0.003542	0.99611	0.990913	0.9958985733555056	0.0	0.597065	0.9990282801527721	1.000000e+06
0.2	0.010000000000000002	2.834445983609887	2.6726815486807465	0.028573	0.004037	0.995699	0.989915	0.9954031229030395	0.0	0.606228	0.9989418057694589	1.000000e+06
0.2	0.01	2.7279003586372177	2.5766006340702328	0.027033	0.003813	0.995912	0.990287	0.9956374246960801	0.0	0.568235	0.9989392529853479	1.000000e+06
0.2	0.02	2.8442048939712388	2.6679155783622988	0.05685	0.008161	0.991822	0.980387	0.9909859290751175	0.0	0.615325	0.9977995708197275	1.000000e+06
0.2	0.03	2.873351533346001	2.684927285186278	0.086915	0.012312	0.987687	0.970384	0.9863850972184881	0.0	0.623889	0.9967170556907404	1.000000e+06
0.2	0.04	2.8990080519854784	2.7052220466751717	0.116977	0.016139	0.983861	0.960687	0.9820926496564074	0.0	0.631756	0.9958640434708278	1.000000e+06
0.2	0.05	2.9136435565826844	2.7138522558410476	0.146613	0.020403	0.979597	0.950991	0.9773804023214115	0.0	0.640479	0.9944940961736664	1.000000e+06
0.2	0.060000000000000005	2.8482493673705815	2.653174168802984	0.172196	0.024072	0.975928	0.941975	0.9733339107882913	0.0	0.618077	0.9934150593706346	1.000000e+06
0.2	0.07	2.873696702527265	2.670226270938504	0.204071	0.028129	0.971871	0.932235	0.968807602295661	0.0	0.627964	0.992365338141385	1.000000e+06
0.2	0.08	2.8791683048695065	2.6721625694378948	0.233627	0.032061	0.967939	0.922971	0.964410028384081	0.0	0.630328	0.9911976958652169	1.000000e+06
0.2	0.09	2.874967825521573	2.662814266987314	0.261952	0.036118	0.963882	0.914092	0.9599300726341129	0.0	0.629969	0.9898506032017799	1.000000e+06
0.2	0.09999999999999999	2.8772448546966625	2.662110615215065	0.292208	0.039443	0.960557	0.905091	0.9560779299444861	0.0	0.63225	0.9890315891256344	1.000000e+06
0.2	0.1	2.8612239681024074	2.6478964283273543	0.290527	0.039156	0.960844	0.905174	0.9563783071036394	0.0	0.628952	0.9891045155731281	1.000000e+06
0.2	0.2	2.8701965724813925	2.621304920287695	0.591401	0.076356	0.923644	0.81864	0.9144881524101547	0.0	0.641069	0.977493510702196	1.000000e+06
0.2	0.30000000000000004	2.8621304831296768	2.5819660830171687	0.894042	0.110113	0.889887	0.741426	0.8758011159967682	0.0	0.644963	0.9663815320952996	1.000000e+06
0.2	0.4	2.8648743537606514	2.5523242949602096	1.207915	0.141763	0.858237	0.66979	0.8389423758689769	0.0	0.653012	0.9548281608147434	1.000000e+06
0.2	0.5	2.856723437149029	2.515206020176004	1.518189	0.169913	0.830087	0.606669	0.8055213377904329	0.0	0.655903	0.9439671507107391	1.000000e+06
0.2	0.6	2.8716758901249197	2.4974697420358654	1.84516	0.197167	0.802833	0.549315	0.7726508210377032	0.0	0.666623	0.9332878791002963	1.000000e+06
0.2	0.7	2.8703520018976794	2.4683958607022025	2.16404	0.221393	0.778607	0.49698	0.7428189892068979	0.0	0.66887	0.9230715989911565	1.000000e+06
0.2	0.7999999999999999	2.8878595158139633	2.451658388457436	2.499926	0.245554	0.754446	0.449067	0.7130128710382371	0.0	0.676416	0.9124893165450536	1.000000e+06
0.2	0.8999999999999999	2.9005044930779067	2.4314679945883335	2.839336	0.266426	0.733574	0.406441	0.6861256383021563	0.0	0.682121	0.9027081165182685	1.000000e+06
0.2	0.9999999999999999	2.911871909466958	2.411686624336663	3.179643	0.287141	0.712859	0.367057	0.6596940130792743	0.0	0.686752	0.8929230111959391	1.000000e+06
0.2	1.0	2.8739638374599004	2.3918056153166702	3.1479	0.2899	0.7101	0.3625	0.6567605559485703	0.0	0.6717	0.8883730716843397	1.000000e+04
0.2	2.0	3.0292727835650926	2.222426486217708	6.6696	0.4385	0.5615	0.1335	0.45449490647425284	0.0	0.7178	0.8035971120028023	1.000000e+04
0.2	3.0	3.148588780994204	2.056639388031284	10.2297	0.5276	0.4724	0.052	0.32319682988256004	0.0	0.741	0.7311872409193435	1.000000e+04
0.2	4.0	3.3093758152345747	1.905670129392138	14.1028	0.582	0.418	0.0174	0.2319236949325968	0.0	0.754	0.680351962250673	1.000000e+04
0.2	5.0	3.40324304739431	1.7417131478800278	17.9282	0.6283	0.3713	0.0074	0.1666664577809459	0.0004	0.7496	0.6336094521179584	1.000000e+04
0.2	6.0	3.4233407524277473	1.5712296300129807	21.4634	0.6768	0.3206	0.0027	0.11423933237141014	0.0026	0.7735	0.5780934293887818	1.000000e+04
0.2	7.0	3.484889124588416	1.4464718365814253	25.4517	0.706	0.2877	0.0012	0.08080307503573997	0.0063	0.7547	0.5479194333129869	1.000000e+04
0.2	8.0	3.4563466219752415	1.3173774231719664	28.6018	0.7215	0.265	0.0002	0.060498981807814996	0.0135	0.734	0.510855622001031	1.000000e+04
0.2	9.0	3.435634907349466	1.1980100123559951	31.9379	0.7389	0.238	0.0	0.04040579393493595	0.0231	0.7401	0.4724129377330405	1.000000e+04
0.2	10.0	3.43548572667286	1.0982217743888039	35.4888	0.7453	0.2137	0.0001	0.029628343550889957	0.041	0.7379	0.43488713837644866	1.000000e+04
0.2	10.0	3.444935278117105	1.1100849504451837	35.4223	0.7466	0.2156	0.0001	0.029630782216110027	0.0378	0.7307	0.4396626706036976	1.000000e+04
0.2	20.0	2.4810978073976835	0.5818103173852239	50.6074	0.7698	0.0454	0.0	0.00105423972124223	0.1848	0.641	0.17302309832174384	1.000000e+04
0.2	30.0	1.7277427558775305	0.3898109896467858	52.8632	0.7693	0.0057	0.0	2.4871142625183378e-05	0.225	0.6111	0.09014620049283255	1.000000e+04
0.2	40.0	1.2958588422943031	0.2913189747104446	52.8346	0.7701	0.0002	0.0	3.4829126568142396e-07	0.2297	0.6249	0.06392100445973556	1.000000e+04
0.2	50.0	1.023414946869282	0.23201213483083244	52.2374	0.7699	0.0	0.0	0.0	0.2301	0.6181	0.050162406867299635	1.000000e+04
0.2	60.0	0.8530242059588876	0.19230874772510775	52.248	0.7759	0.0	0.0	0.0	0.2241	0.5986	0.04309352846842144	1.000000e+04
0.2	70.0	0.7176505951717083	0.16487280055718212	51.2479	0.7791	0.0	0.0	0.0	0.2209	0.6035	0.036617496485438376	1.000000e+04
0.2	80.0	0.6480083914129763	0.14532490681414503	52.8262	0.7684	0.0	0.0	0.0	0.2316	0.587	0.03164541551610981	1.000000e+04
0.2	90.0	0.56234505218053	0.12783046961599479	51.5757	0.7792	0.0	0.0	0.0	0.2208	0.6044	0.02860177473344382	1.000000e+04
0.2	100.0	0.5113178053734377	0.115455741154447	52.1628	0.7762	0.0	0.0	0.0	0.2238	0.6034	0.025621331834291692	1.000000e+04
