Anisotropy	Interaction coefficient	L/L0	Weight norm L/L0	Collisions	Backscattered	Front	Undeflected	Mass	Photons absorbed	TIR	Avg max z coordinate	Iterations
0.6	0.009000000000000001	2.145925463744984	1.9365857067757568	0.019308	0.001518	0.997904	0.990954	0.9977830107534074	0.0	0.380357	0.9997110346404025	1.000000e+06
0.6	0.010000000000000002	2.1908072247418042	1.9617849572811432	0.021986	0.00171	0.997776	0.990015	0.9975222765151811	0.0	0.39641	0.9996955276921969	1.000000e+06
0.6	0.01	2.139990772679549	1.9184717522001244	0.02166	0.00179	0.997723	0.990015	0.9975118368733447	0.0	0.379676	0.9996619368986757	1.000000e+06
0.6	0.02	2.440603650511093	2.0936927611509146	0.048874	0.00414	0.995744	0.979852	0.9947085255226351	0.0	0.477689	0.9993173670788547	1.000000e+06
0.6	0.03	2.3997113960893928	2.0496346651159225	0.072139	0.005977	0.994005	0.97053	0.9923534021980503	0.0	0.464182	0.9990364646430618	1.000000e+06
0.6	0.04	2.393991797942821	2.0387516041421994	0.096389	0.007976	0.992021	0.96091	0.9897947363278615	0.0	0.462812	0.9987295978807149	1.000000e+06
0.6	0.05	2.3858434158665918	2.0213256526848404	0.12003	0.009846	0.990154	0.951522	0.9874319526359328	0.0	0.46236	0.998438442898653	1.000000e+06
0.6	0.060000000000000005	2.415596368814532	2.041432841419199	0.146724	0.012116	0.987884	0.941551	0.9844935357499033	0.0	0.474579	0.9980198681308715	1.000000e+06
0.6	0.07	2.399668493857475	2.0241723615805993	0.170491	0.014002	0.985998	0.932519	0.9820936466255957	0.0	0.470186	0.9978258916297882	1.000000e+06
0.6	0.08	2.401885496658918	2.0189431344025555	0.195099	0.016007	0.983993	0.923135	0.9794741593687234	0.0	0.472365	0.9973960665440028	1.000000e+06
0.6	0.09	2.426870423279097	2.0312876407898695	0.222687	0.018083	0.981917	0.91345	0.9766824052367261	0.0	0.479465	0.9970220210299012	1.000000e+06
0.6	0.09999999999999999	2.4026356250621923	2.008535239516292	0.244639	0.020048	0.979952	0.90512	0.9742365086408074	0.0	0.474638	0.9967055887725023	1.000000e+06
0.6	0.1	2.4030153125112363	2.011209639713946	0.245122	0.019954	0.980046	0.904418	0.9743166423151024	0.0	0.473387	0.996721766483264	1.000000e+06
0.6	0.2	2.428540146721676	1.9788889601564357	0.502876	0.03975	0.96025	0.818795	0.9479724432978185	0.0	0.494108	0.9932444948465354	1.000000e+06
0.6	0.30000000000000004	2.421319993449531	1.9323220213838126	0.764946	0.0587	0.9413	0.740555	0.9220803704968973	0.0	0.499496	0.9897371402968839	1.000000e+06
0.6	0.4	2.4533385669129224	1.908740130730341	1.044881	0.077776	0.922224	0.669835	0.8952276059970535	0.0	0.517778	0.9858465668017165	1.000000e+06
0.6	0.5	2.464510699049221	1.8760677826008316	1.319116	0.094828	0.905171	0.607675	0.870260405920145	1e-06	0.528085	0.9821536765214552	1.000000e+06
0.6	0.6	2.4891542425054833	1.8533084582835186	1.614431	0.11321	0.88679	0.548749	0.8435267685320356	0.0	0.541797	0.9781592093128769	1.000000e+06
0.6	0.7	2.4991677596329698	1.8238012905522107	1.903243	0.129843	0.870156	0.49692	0.8185886280503069	1e-06	0.549674	0.9740663627661398	1.000000e+06
0.6	0.7999999999999999	2.5264671073040854	1.802971809276197	2.21177	0.146397	0.853603	0.449475	0.7931371326349987	0.0	0.562254	0.9699124063740617	1.000000e+06
0.6	0.8999999999999999	2.550542813934578	1.7828219416261653	2.525514	0.161573	0.838427	0.406044	0.7686141474790977	0.0	0.573053	0.965954411095801	1.000000e+06
0.6	0.9999999999999999	2.5763077550858555	1.7619995870761085	2.843105	0.17655	0.823446	0.368134	0.7445567432736575	4e-06	0.582198	0.9614251229191332	1.000000e+06
0.6	1.0	2.5380319072272113	1.7460729070368808	2.8068	0.1777	0.8223	0.3702	0.7447539490878615	0.0	0.5781	0.9610898225964204	1.000000e+04
0.6	2.0	2.793262669149075	1.5719854004790057	6.1991	0.2935	0.7064	0.1328	0.5426143890531417	0.0001	0.6614	0.9169097763504411	1.000000e+04
0.6	3.0	2.9400050409584577	1.419340080201704	9.656	0.3751	0.6236	0.0482	0.386723790413618	0.0013	0.6843	0.8677596354547994	1.000000e+04
0.6	4.0	3.1588492923680977	1.2994389977433818	13.5798	0.4307	0.5642	0.0165	0.26820334836250415	0.0051	0.7251	0.8253082567638563	1.000000e+04
0.6	5.0	3.2617729695931668	1.1726542983734616	17.2429	0.4753	0.509	0.0068	0.1919884596705078	0.0157	0.7314	0.775656734143772	1.000000e+04
0.6	6.0	3.2577222312043794	1.055764810319358	20.5473	0.5082	0.4614	0.0029	0.1339629947978811	0.0304	0.7106	0.7252154952019022	1.000000e+04
0.6	7.0	3.2236524448870316	0.9509981075052756	23.455	0.5292	0.4154	0.0014	0.09726295478443908	0.0554	0.6911	0.6668627082200689	1.000000e+04
0.6	8.0	3.182869733679457	0.8602964995665096	26.5083	0.5448	0.3719	0.0006	0.06740143654842166	0.0833	0.693	0.6094324667201426	1.000000e+04
0.6	9.0	3.1173536965641695	0.7861078394050738	28.9875	0.5568	0.3312	0.0003	0.04874582672254494	0.112	0.6562	0.5600835484186673	1.000000e+04
0.6	10.0	3.04551323613912	0.7223777837243821	31.458	0.5583	0.2942	0.0	0.03234849702212525	0.1475	0.6457	0.5065510410156485	1.000000e+04
0.6	10.0	3.0441010583303667	0.7205691533939473	31.5329	0.5634	0.2883	0.0	0.032522546406768056	0.1483	0.647	0.5033018691186224	1.000000e+04
0.6	20.0	2.00141214944641	0.3752904149745012	41.0159	0.5648	0.06	0.0	0.0011585020256517395	0.3752	0.4901	0.17181073576446462	1.000000e+04
0.6	30.0	1.360779075281862	0.25041636334753026	41.7632	0.5765	0.0058	0.0	4.653512262725756e-05	0.4177	0.4604	0.08231884368488103	1.000000e+04
0.6	40.0	1.0314926172992043	0.18816849309920566	42.232	0.5702	0.0003	0.0	4.959562514921328e-07	0.4295	0.4695	0.057775268533255576	1.000000e+04
0.6	50.0	0.8132960409764549	0.1497027578245703	41.6515	0.5762	0.0	0.0	0.0	0.4238	0.4531	0.045049689073207166	1.000000e+04
0.6	60.0	0.6750377334574067	0.12424625939170378	41.569	0.583	0.0	0.0	0.0	0.417	0.4691	0.03849446419029412	1.000000e+04
0.6	70.0	0.589051430176986	0.1077339845194784	42.2647	0.5723	0.0	0.0	0.0	0.4277	0.4645	0.03273983522973084	1.000000e+04
0.6	80.0	0.5156139826713757	0.09348359363282231	42.2189	0.5705	0.0	0.0	0.0	0.4295	0.4681	0.02828056159484857	1.000000e+04
0.6	90.0	0.4525937809253907	0.08306989171559208	41.8167	0.5785	0.0	0.0	0.0	0.4215	0.454	0.02564303630819762	1.000000e+04
0.6	100.0	0.40941404894789535	0.07508255063880948	42.018	0.5754	0.0	0.0	0.0	0.4246	0.4503	0.022866092564127236	1.000000e+04
