Anisotropy	Interaction coefficient	L/L0	Weight norm L/L0	Collisions	Backscattered	Front	Undeflected	Mass	Photons absorbed	TIR	Avg max z coordinate	Iterations
0.9	1e-05	1.0005089500524038	1.0005089500524038	1.16e-05	0.0	0.9999992	0.9999884	0.9999998	0.0	0.0002179	1.0	1.000000e+07
0.9	2e-05	1.0009848214207255	1.0009848214207255	2.26e-05	3e-07	0.9999981	0.9999774	0.9999988	0.0	0.0004632	0.9999997	1.000000e+07
0.9	3.0000000000000004e-05	1.001221624121807	1.001221624121807	2.94e-05	3e-07	0.9999977	0.9999706	0.9999987	0.0	0.0004803	0.9999997	1.000000e+07
0.9	4e-05	1.0015369085659955	1.0015369085659955	3.89e-05	2e-07	0.9999974	0.9999611	0.9999982	0.0	0.0006425	0.9999998	1.000000e+07
0.9	5e-05	1.0026892126264948	1.0026871355623712	5.32e-05	3e-07	0.9999953	0.9999469	0.9999974949999999	0.0	0.0008456	0.9999997	1.000000e+07
0.9	6e-05	1.0029584239102536	1.0029584161188052	6.03e-05	3e-07	0.9999951	0.9999398	0.9999970949999999	0.0	0.0013054	0.9999997	1.000000e+07
0.9	7.000000000000001e-05	1.0038183224151243	1.0038158390876186	7.24e-05	2e-07	0.9999938	0.9999277	0.9999965	0.0	0.0014858	0.9999998	1.000000e+07
0.9	8e-05	1.0036501244309712	1.00363764749241	8.26e-05	7e-07	0.9999936	0.999918	0.9999961850000002	0.0	0.0015824	0.9999993	1.000000e+07
0.9	9e-05	1.0037752410526501	1.0037675603109861	8.45e-05	7e-07	0.9999932	0.999916	0.9999953949999999	0.0	0.0014275	0.9999994	1.000000e+07
0.9	0.0001	1.0046091164386581	1.0045823207772084	0.000126	2e-06	0.999991	0.999875	0.999993	0.0	0.001945	0.999998	1.000000e+06
0.9	0.0001	1.005380987175665	1.0053641215826847	0.000113	1e-06	0.99999	0.999888	0.9999949499999999	0.0	0.00202	0.999999	1.000000e+06
0.9	0.0002	1.007886436964861	1.007886436964861	0.000201	1e-06	0.999987	0.999799	0.999992	0.0	0.00331	0.999999	1.000000e+06
0.9	0.00030000000000000003	1.0085794294921209	1.0085551476749735	0.000319	1e-06	0.999985	0.999682	0.9999909499999999	0.0	0.003104	0.999999	1.000000e+06
0.9	0.0004	1.0161740059182411	1.0160920714239923	0.000371	2e-06	0.999972	0.999638	0.9999876999999999	0.0	0.006385	0.999999	1.000000e+06
0.9	0.0005	1.0173843523909987	1.017225938465518	0.000483	2e-06	0.999971	0.999526	0.9999838024999999	0.0	0.006439	0.999999	1.000000e+06
0.9	0.0006000000000000001	1.0271766742092494	1.0270220499040619	0.000616	7e-06	0.999951	0.999396	0.9999706524999997	0.0	0.009243	0.999995	1.000000e+06
0.9	0.0007000000000000001	1.0231627445804787	1.0229148559547165	0.000688	8e-06	0.999956	0.999332	0.9999697	0.0	0.009014	0.999996	1.000000e+06
0.9	0.0008000000000000001	1.0280879372106553	1.0277550682763956	0.000872	3e-06	0.999955	0.999154	0.9999714145062498	0.0	0.012233	0.999999	1.000000e+06
0.9	0.0009000000000000002	1.0356944034204396	1.0352291318753652	0.000914	9e-06	0.999937	0.999128	0.9999571623750001	0.0	0.013806	0.999995	1.000000e+06
0.9	0.0010000000000000002	1.0396703519577986	1.03925210343732	0.000997	5e-06	0.999934	0.999034	0.9999691148749998	0.0	0.014179	0.999998	1.000000e+06
0.9	0.001	1.0429248404637383	1.0422887396340756	0.001017	5e-06	0.999929	0.999032	0.999965443287187	0.0	0.016557	0.999997	1.000000e+06
0.9	0.002	1.0699843277346863	1.0682090977044927	0.002062	2.8e-05	0.99987	0.998073	0.9999189022499996	0.0	0.025209	0.999984	1.000000e+06
0.9	0.003	1.118941083712132	1.1135971579755102	0.003419	4.3e-05	0.999793	0.996974	0.9998691326029363	0.0	0.045011	0.999983	1.000000e+06
0.9	0.004	1.153750437503029	1.1450877755824178	0.00464	6.4e-05	0.999737	0.99597	0.9998172981425457	0.0	0.058254	0.999976	1.000000e+06
0.9	0.005	1.198743254286937	1.18502292726792	0.006015	9.7e-05	0.999637	0.995023	0.9997599553823575	0.0	0.070973	0.99996139587773	1.000000e+06
0.9	0.006	1.221508940098373	1.2026711546041788	0.007338	0.000106	0.999616	0.994039	0.999729090035721	0.0	0.076767	0.999967	1.000000e+06
0.9	0.007	1.2899706785650782	1.2605343049390139	0.009091	0.000151	0.999499	0.993076	0.9996159711789093	0.0	0.100372	0.999959	1.000000e+06
0.9	0.008	1.2849849779018232	1.2547895101943063	0.010175	0.000158	0.999501	0.992115	0.9996343782504344	0.0	0.102331	0.999951	1.000000e+06
0.9	0.009000000000000001	1.3238700664628724	1.2855039221088391	0.011761	0.000183	0.99943	0.991205	0.999554055785465	0.0	0.106845	0.9999584860562943	1.000000e+06
0.9	0.010000000000000002	1.344744727285212	1.2992287667276983	0.01329	0.000213	0.999393	0.990198	0.9995214041287979	0.0	0.116561	0.9999472419780612	1.000000e+06
0.9	0.01	1.3414776260636527	1.2964012088546453	0.013526	0.000221	0.999403	0.990014	0.999522857410785	0.0	0.11713	0.999952	1.000000e+06
0.9	0.02	1.5392293880738228	1.4199309616177829	0.031025	0.000653	0.998939	0.980132	0.998929176168233	0.0	0.175423	0.9998890878807333	1.000000e+06
0.9	0.03	1.674312517378388	1.4798405567877722	0.050388	0.001047	0.998616	0.970636	0.9983900124067534	0.0	0.217271	0.9998452610501083	1.000000e+06
0.9	0.04	1.7472726257542452	1.5018019294339557	0.070646	0.001573	0.998172	0.96088	0.9977306240432524	0.0	0.239332	0.9997947373597965	1.000000e+06
0.9	0.05	1.7435054896139763	1.4893236618964087	0.088796	0.002076	0.997786	0.951173	0.9971510059704174	0.0	0.241941	0.999720231589565	1.000000e+06
0.9	0.060000000000000005	1.7752270708629756	1.4922226316575709	0.108041	0.002466	0.997444	0.941944	0.9966046018102321	0.0	0.250846	0.9996685374691867	1.000000e+06
0.9	0.07	1.7801786853138986	1.4923543811332536	0.127221	0.002944	0.997016	0.932164	0.9959646890499075	0.0	0.25375	0.999589209417261	1.000000e+06
0.9	0.08	1.7850189895286375	1.4904820810407509	0.146499	0.003435	0.99654	0.922735	0.9953248412268532	0.0	0.25623	0.9995189614616564	1.000000e+06
0.9	0.09	1.786221668462278	1.488000370976958	0.164522	0.003839	0.996144	0.914012	0.9947653071034339	0.0	0.257537	0.9995509792654141	1.000000e+06
0.9	0.09999999999999999	1.7736017041075154	1.4703816688215627	0.18234	0.004154	0.995832	0.904742	0.9943058500934647	0.0	0.252483	0.9994477721364542	1.000000e+06
0.9	0.1	1.7909917215898805	1.4829958047648386	0.183548	0.004139	0.995852	0.904985	0.9942885597441492	0.0	0.257203	0.999510283416519	1.000000e+06
0.9	0.2	1.7827404768184605	1.4548448781212557	0.374579	0.008628	0.991372	0.818548	0.9877365760394676	0.0	0.269386	0.9989155235584867	1.000000e+06
0.9	0.30000000000000004	1.7681366833650343	1.421719384850689	0.566701	0.012806	0.987194	0.741375	0.9811356686867158	0.0	0.274568	0.9984835376921555	1.000000e+06
0.9	0.4	1.7437320475994618	1.390822555642801	0.758915	0.017387	0.982613	0.670349	0.9738440852918411	0.0	0.27752	0.9979659603307125	1.000000e+06
0.9	0.5	1.7495309536282544	1.3737900675269747	0.965287	0.021749	0.97825	0.60659	0.9662063789955891	1e-06	0.287038	0.9974643248935691	1.000000e+06
0.9	0.6	1.7560646657242218	1.3605552502703773	1.177133	0.026517	0.973482	0.548416	0.9580142511994869	1e-06	0.295537	0.9970138943837874	1.000000e+06
