Anisotropy	Interaction coefficient	L/L0	Weight norm L/L0	Collisions	Backscattered	Front	Undeflected	Mass	Photons absorbed	TIR	Avg max z coordinate	Iterations
0.6	0.7	2.5003197175222414	2.100415967367018	1.905417	0.129283	0.870717	0.496679	0.8405313767877887	0.0	0.550619	0.9742914214072843	1.000000e+06
0.6	0.7999999999999999	2.5269139898424626	2.097114936407925	2.209975	0.145653	0.854347	0.44996	0.818770119444058	0.0	0.562292	0.9700829714558639	1.000000e+06
0.6	0.8999999999999999	2.5530817250355877	2.0922287664411567	2.528179	0.16174	0.83826	0.406639	0.7972809159499751	0.0	0.573761	0.9660703919674584	1.000000e+06
0.6	0.9999999999999999	2.5724925051027867	2.085275918773741	2.836278	0.176576	0.823424	0.367927	0.7768952500990467	0.0	0.581867	0.9617676820038047	1.000000e+06
0.6	1.0	2.5915577871516873	2.0922128127300055	2.8484	0.1762	0.8238	0.3735	0.776496160640561	0.0	0.5891	0.9609985650647883	1.000000e+04
0.6	2.0	2.823028709000618	2.0494721855183	6.2613	0.2957	0.7043	0.137	0.5996737524523856	0.0	0.6614	0.920247965810204	1.000000e+04
0.6	3.0	3.1230232564066442	2.0101374876009137	10.1868	0.3742	0.6258	0.0511	0.4637256884561097	0.0	0.739	0.8766197708047075	1.000000e+04
0.6	4.0	3.1948311209960103	1.8800897850820686	13.7974	0.4394	0.5606	0.017	0.35672314424853935	0.0	0.7326	0.8296083607641429	1.000000e+04
0.6	5.0	3.304182302223143	1.75988328224428	17.4862	0.4941	0.5056	0.0067	0.27833498895768055	0.0003	0.7391	0.7854670597319219	1.000000e+04
0.6	6.0	3.362607153031996	1.6445238762727643	21.2018	0.5289	0.4707	0.0022	0.2183338883899573	0.0004	0.7374	0.7510877672161822	1.000000e+04
0.6	7.0	3.359584372331587	1.5339250432471898	24.4945	0.5514	0.4462	0.0011	0.176474543004546	0.0024	0.7392	0.7214702772703304	1.000000e+04
0.6	8.0	3.4373943546728536	1.4283953952702937	28.4488	0.5845	0.4086	0.0003	0.13446507671183058	0.0069	0.7337	0.6839651785600477	1.000000e+04
0.6	9.0	3.464795299375666	1.335866741649918	32.2021	0.601	0.3872	0.0002	0.10721158494424131	0.0118	0.733	0.6586433117729696	1.000000e+04
0.6	10.0	3.504541443038965	1.2383891658229118	36.0625	0.6274	0.3494	0.0	0.07953914212500338	0.0232	0.758	0.6162102100001525	1.000000e+04
0.6	10.0	3.4666088148149634	1.2373602066373788	35.6286	0.6252	0.3561	0.0	0.08311601132156587	0.0187	0.723	0.6226414051582387	1.000000e+04
0.6	20.0	2.8708522074384755	0.6856807748931576	58.5058	0.6902	0.1446	0.0	0.006868839998722768	0.1652	0.614	0.3247123402283215	1.000000e+04
0.6	30.0	2.1492957160344797	0.4610238893620368	65.3938	0.6907	0.0432	0.0	0.0005163555699858511	0.2661	0.5434	0.16402362085567915	1.000000e+04
0.6	40.0	1.6741356190746857	0.3498094184807054	68.0592	0.6835	0.0075	0.0	6.746083706151821e-05	0.309	0.5476	0.09804890853805005	1.000000e+04
0.6	50.0	1.325111009232357	0.27801176512579007	67.2916	0.6884	0.0006	0.0	1.6201823364360581e-06	0.311	0.5194	0.07279962265739948	1.000000e+04
0.6	60.0	1.118641199558133	0.23191116195319236	68.3333	0.6815	0.0001	0.0	1.6331004523557358e-07	0.3184	0.5363	0.059898270048798864	1.000000e+04
0.6	70.0	0.949780810086467	0.198931609743872	67.5029	0.6901	0.0	0.0	0.0	0.3099	0.5128	0.05261300448476156	1.000000e+04
0.6	80.0	0.8389144544435468	0.1739536911447384	68.2384	0.6821	0.0	0.0	0.0	0.3179	0.5331	0.0449077721110772	1.000000e+04
0.6	90.0	0.7413401984430756	0.15455126607651176	67.6925	0.6892	0.0	0.0	0.0	0.3108	0.529	0.04060580393160134	1.000000e+04
0.6	100.0	0.6710058338984427	0.1401141349025768	68.1245	0.6928	0.0	0.0	0.0	0.3072	0.5463	0.03750051796340729	1.000000e+04
