,Hits,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309
0,102,0,0,0,0.01803576741951554,0,0,0.023426951788356135,0.0023390051681822315,-0.0019385152071040306,0.026392108590825483,-0.01556154047913798,0.0062736203386658355,0.026401916619285225,-0.018847503825613593,0.007791199534501147,0.0493194338173451,-0.07078089801550569,0.013969026215065246,0.0716149883036339,-0.09115184057562327,0.021534752404851754,0.07164204832888199,-0.09119385047319947,0.021580114840432048,0.0961594015091179,-0.09754247158561638,0.03272862221259517,0.1021372480525203,-0.0966947965928405,0.03719254540857644,0.10880473718701955,-0.09766249464670657,0.04028481254004701,0.11234759735877571,-0.09607130172908224,0.042604976172298234,0.11372838582833936,-0.0957399522557197,0.04328908881195629,0.11584057284675937,-0.09524608170563394,0.04442209858259443,0.13878764302561383,-0.08480973745845784,0.05498380838370429,0.1924156834836523,-0.027400663362260387,0.08141801758792694,0.20815657554723532,-0.01134055272165356,0.09014397326671861,0.2216340205330164,-0.017520204129152325,0.06624023080528027,0.23639746772254067,-0.02160949732782413,0.03726629384687842,0.2480760376611823,-0.02325756882708319,0.028521308298769685,0.24850699414843472,-0.023123774415453453,0.028093724558035355,0.270790847417497,-0.024227896111038347,0.0051934577236381965,0.28447073624245395,-0.014637900171497981,0.0057079314953426994,0.304605504279214,-0.0011906415745253848,0.007494923431634056,0.31903363857389055,0.0357255670426549,0.012788264852965758,0.3231167554191602,0.04273866450118724,0.015477952122107945,0.32586392608707293,0.04533618527133033,0.01499023298941579,0.3287615927237524,0.049653773880373966,0.013765144348359428,0.31131650428994745,0.050542404885408246,0.02748443047823647,0.3109016650941197,0.05060378766649789,0.027497173545703624,0.3022899324811345,0.05339621332078813,0.02900184723490583,0.3032597235003091,0.053529114879040524,0.028597201286273802,0.30619271023695815,0.052909615160671615,0.025158068406738395,0.30468759970668063,0.03593428342700507,-0.004107224728260889,0.30698334684702944,0.031234168422587735,-0.008943831134397286,0.31013315401980085,0.028431670470134042,-0.012631963402639742,0.3410341325003703,0.0065451154603078585,0.020700368984047715,0.36202245550653867,-0.004513064702765015,0.015929007528744623,0.3950126745941633,0.016589519418241355,0.005275502099714006,0.40819545060183876,0.013926744871165847,0.0036172651022360557,0.4162512946037467,0.014866866266490213,0.008026640654929109,0.4204798234689826,0.014611433887218438,0.02287207300803816,0.4262840520390704,0.01362228728864725,0.05000824546748163,0.4266113517386103,0.013931164770770135,0.06965141364229166,0.42669179636900034,0.013907688481231287,0.06984811379616998,0.44371294802686656,0.01909945528247491,0.09396960747703263,0.4440263003795158,0.01909007329847666,0.09403058277161552,0.4493635448420105,0.010892641218963989,0.09553400756603918,0.46824991890502177,-0.004330996849448515,0.09811340973047927,0.4940673921932914,-0.019902149396503102,0.09659404487918107,0.49575353701881025,-0.02246336158857201,0.10468931538106596,0.4929567041036899,-0.01130911098508529,0.14337086946468863,0.4922132614601168,-0.004931546167415452,0.15711037113707008,0.4917103085238455,-0.0031312702453968866,0.16380371163076393,0.489920659320415,-0.004793612182437348,0.17400826424902105,0.48230945071145803,-0.006213844104680155,0.19153169595699,0.421305308411218,-0.010970343865937768,0.20041163391436798,0.4065572271231926,-0.014276537388051253,0.20172316844394958,0.387477542422878,-0.010980761081373329,0.20555007173391557,0.3809242626045924,-0.009564376882281652,0.20798594031769352,0.3757158630328567,-0.011117322744874333,0.20666638315974378,0.3362535961209206,-0.0006806075495415405,0.18988874157077557,0.3278172396639436,0.0018621198991182384,0.18674788525103825,0.31151327760001885,0.005945081950968963,0.17697428787175407,0.2991170223410618,-0.004162052468058362,0.18060670908802856,0.2766083764329307,-0.041759996663561276,0.20763815690042303,0.2726313503229478,-0.05190234109088804,0.2143977228730452,0.2716487543409621,-0.05372465382749984,0.2154807812156692,0.2629928155607945,-0.06113458303125518,0.22534389837669788,0.24839605962560216,-0.07659840002451339,0.24863095815977215,0.23600161057444416,-0.0843132578098343,0.2673506823842194,0.23581008118292074,-0.08497226796252604,0.26807932984935073,0.22829089551177634,-0.11654553234902576,0.2764221392709242,0.22939879736011662,-0.13104913939598778,0.2801735524455102,0.23907622883972074,-0.15730474828423185,0.29771929523152324,0.2391769671633061,-0.15876421784041073,0.29843429326344406,0.23852096566980438,-0.16102166917969107,0.3000662251548491,0.2411710418602968,-0.29706439588117445,0.3199506583556002,0.24511022851278355,-0.30328628347740016,0.321944219169122,0.2682926526328151,-0.297229686431006,0.3362678738261019,0.2737788267229337,-0.2952615910489366,0.33855241415581877,0.28349869575945164,-0.2904355689802499,0.34235243464898,0.2930467027573467,-0.2831632274254343,0.3466259223046843,0.29424742249891883,-0.2821505512676942,0.3471978331379755,0.3116803535759237,-0.25635266145302504,0.3533694569370514,0.3149328673417031,-0.25180046889928215,0.3550107538441855,0.3164802524028521,-0.25072822442007714,0.3555538702751678,0.31963114123299435,-0.25077158814976047,0.3545921371958141,0.33466712569793067,-0.2447670917359932,0.3451315835796993,0.3406132632085793,-0.2399855976764702,0.34335757274507495,0.3462468717203939,-0.23681249574139515,0.3418797079694013,0.37827721621629185,-0.22667702739123505,0.3373604326830404,0.3922023699575266,-0.22665738495190127,0.3389411256736729,0.39390040913026153,-0.22676312342048613,0.3382617316154493,0.3953446591712388,-0.22716749341279804,0.3375551683290772,0.40190771213068743,-0.22956163860053158,0.33485523751126883,0.3998307735328764,-0.2306498587157022,0.3268382089448445,0.3993637541757054,-0.2308014862706227,0.32514123643082926,0.39691011887426825,-0.22916575038068707,0.31196731777522696,0.39590105837927864,-0.233969951612554,0.29151839128883233,0.394161667719161,-0.23539154464283885,0.29230938341343715,0.38689520758863694,-0.23944318959673097,0.29010559143649073,0.3778299395382586,-0.2266657706413473,0.2843595821337362,-1.0
1,102,0,0,0,0.011602000653323232,0,0,0.015114839241892424,-0.0017064733462291684,-0.0013713087158188694,0.0593228174237283,-0.021539653009671957,-0.013663522616889938,0.060033604883942014,-0.022091693470041376,-0.015059551126310801,0.06461664489803765,-0.024783913483793968,-0.020282458807462794,0.06747952344446476,-0.02628510038759573,-0.02178951535883119,0.07111659302080554,-0.03557120844891873,-0.0389670886562854,0.07266117765869338,-0.03821832328145248,-0.04525004823351896,0.0741968036624579,-0.042104618279252604,-0.06126826739700941,0.08067539028311062,-0.04213525750147782,-0.0741380976407359,0.09346095122754665,-0.03388219188110897,-0.06892840183885764,0.1028196228323449,-0.02736339614912829,-0.06562002696958145,0.11188372620463803,-0.019497163490692096,-0.0639325537314417,0.11651422711373467,-0.016691541974256856,-0.06455083401157971,0.18325711307190012,0.0413877698321278,-0.08697252275486807,0.21306905029282652,0.07491736964465523,-0.06980819727425414,0.24311887607842408,0.0728579241390577,-0.06986483459040753,0.2480328140967273,0.07391832797800436,-0.0711024356114944,0.2495343620360286,0.07520217244237563,-0.07115466716524822,0.24534168170563175,0.06657209258616208,-0.0672891415775827,0.2326246433073494,0.04734235334560814,-0.06388614609867724,0.22800389977363497,0.04178062196513127,-0.06249672449929311,0.20280273439385993,0.017319234334398255,-0.0541408715971573,0.20190879822461696,0.017403694462558468,-0.05469592764867675,0.19876555172320354,0.018149428322902846,-0.05674122092756183,0.18932143130064158,0.020219650654407954,-0.06557227873587765,0.16528988623283744,-0.003575692300409352,-0.08901884418353612,0.15569664905860228,-0.02334692102001857,-0.10206451105043711,0.15286848122567243,-0.03462332141729006,-0.11003855816506962,0.1488211591306505,-0.0510394875727438,-0.12048028833831335,0.14633999204930762,-0.05925176624367521,-0.1393463918083735,0.1198100625611983,-0.0840519868863964,-0.12241201843506003,0.11751902678352028,-0.0844168350785483,-0.12135609218373367,0.11179174982333985,-0.08428967917572144,-0.1203259581754414,0.09666931164451685,-0.08740086231054933,-0.12119512541062599,0.08665740162451666,-0.09461808569557742,-0.13980297769201777,0.0749017532705211,-0.10690149982980911,-0.17031096121507977,0.07478721896646924,-0.10703523850111914,-0.17117750809493004,0.07424987918381991,-0.10741685328983785,-0.17204005677450257,0.07277640022211491,-0.10861562555967612,-0.17409130227383812,0.049617244127605646,-0.11858491308434216,-0.18216348061032042,0.03307237082668437,-0.13145985896526263,-0.1863675795348642,0.03977663307235769,-0.13535539984608191,-0.20845069734396984,0.06321443290555065,-0.13299356748677557,-0.25665091853329225,0.05733242669121408,-0.1440147571386712,-0.26847941155678007,0.05644822236760801,-0.14666620341347422,-0.27350416380186965,0.05559737112457877,-0.14928020493621483,-0.27592333892085136,0.0520532734717512,-0.16366676520881668,-0.29323081573042936,0.058710137316780785,-0.1758386655792185,-0.3112995698170106,0.06610765477347504,-0.1814834367508575,-0.3294408954383273,0.10935021073652784,-0.16118324241679563,-0.35605170799925634,0.12182770045828481,-0.1565541553726762,-0.3613251052924342,0.16240305154386278,-0.16268688262337933,-0.35867402043601904,0.20667377743808846,-0.17426851231003773,-0.3554119370384232,0.24792682327108834,-0.17702219326412727,-0.35274270060272617,0.2560790256255639,-0.1774024874962944,-0.35158235117857384,0.2564197154761752,-0.17729214511467187,-0.35136386455584584,0.29220649241880653,-0.16083736491074116,-0.3171809834304453,0.2928479371126339,-0.1598255178425799,-0.31610918758884793,0.29656763685405574,-0.15102296181946442,-0.3094715332187826,0.3291009821179874,-0.08548842139524854,-0.27866016787923154,0.31955145809881413,-0.05151915598845455,-0.2722825994823182,0.3349743470760288,0.004866343629429289,-0.2681519121859904,0.34168485791513553,0.028170249139258856,-0.2626994626074796,0.3479728107169751,0.03666101803253619,-0.26361533365922885,0.36585956358076094,0.07215943688158863,-0.26583791760785,0.36976191126627794,0.07409842160727462,-0.2648755700002807,0.3783883514591077,0.07225691716704027,-0.26273481512060565,0.3942007058345254,0.0673281700339373,-0.2521285764608041,0.3881856038461663,0.05609256905248261,-0.2608082919812195,0.37143509953014586,0.02597006514191968,-0.2831274881392039,0.35705884130824844,0.0165678462917042,-0.288126562594428,0.35401528514672176,0.014394128638025491,-0.2897726932405093,0.35664174891895517,0.023267532504738616,-0.30205073355368467,0.3794074838447281,0.032655592728799906,-0.31332808190003814,0.38407808594979026,0.03562624038112322,-0.3141738460774481,0.398743344421518,0.03862103248128965,-0.3222460273316067,0.4098215140505516,0.0388819836810668,-0.3257330259804558,0.42723068760931476,0.040396045319734904,-0.33063159337511294,0.43689353181247975,0.046077213250111014,-0.33755437287959866,0.43950727414495944,0.04733667051365957,-0.3403256291657989,0.4469177444196924,0.051588022627682334,-0.34572030429639916,0.4592863332994717,0.06118822081545838,-0.3449963628302297,0.4681285321069924,0.06902899081961061,-0.3440534602972346,0.4719246650041855,0.06332852678420524,-0.3425888152289837,0.4787143756615193,0.031258889578662394,-0.33739538378205275,0.4793576121888005,0.028722188834619584,-0.337447100006746,0.48036366750824877,0.020397684252659913,-0.33837617874121667,0.5021966282812811,-0.017742586558423902,-0.32297705958756395,0.5033498780420693,-0.026433719505832128,-0.32278886889488434,0.5048052104584866,-0.0367159866434387,-0.3239899192168723,0.5053255420125605,-0.03878055290342346,-0.3306539234060755,0.521006085419539,-0.0694688719900087,-0.373751103894324,0.5238441886466524,-0.07633186698781905,-0.388383364861611,0.5242202915666313,-0.08093792397516382,-0.394478497104492,0.5261481762992175,-0.09248542954972229,-0.40472060254579734,0.5448464324453908,-0.11050349347834311,-0.42568049162377386,0.5445846605432612,-0.1106126440782732,-0.42639354486855136,0.5394270920660384,-0.11067103475001122,-0.43785174383006387,0.5319054918642452,-0.10191279098198215,-0.46405952071636597,0.5294641024822149,-0.10135930431983212,-0.466095967045986,0.5268612596977821,-0.10075210508544562,-0.46785953815014103,-1.0
2,102,0,0,0,0.021497142532984057,0,0,0.05438964477721002,-0.004586853169014405,-0.00013163672932115859,0.11927062912709736,-0.029660508931936228,-0.052492429106444354,0.119738187397431,-0.030091996299415724,-0.05282435925488372,0.13326619089304922,-0.04008004242429563,-0.06578394668623036,0.1411645629157028,-0.04907140013939901,-0.07007494108967147,0.15864863147595556,-0.05421375859349943,-0.08110502839726245,0.16238016330103408,-0.05613816242270854,-0.08331891270392973,0.17809467082901487,-0.06786115974095627,-0.10016203552481506,0.18582703670960238,-0.08257009058206755,-0.11588368840280822,0.18438474351442583,-0.1361271282584054,-0.1431526740704469,0.1869928723392615,-0.14399337799428544,-0.13861931381778475,0.18777968679070361,-0.14599714723088075,-0.13679462341657617,0.1884147367051534,-0.14999714732110223,-0.1341378351287013,0.19417254577697715,-0.15533048733570642,-0.1321433966210993,0.2017154645180105,-0.16565832827475224,-0.12817119229472584,0.21494182450990984,-0.1762746292890709,-0.12401351319253204,0.2106262092435686,-0.19866385576778553,-0.1267217170915063,0.20861227174305744,-0.20692303789467853,-0.12583891941305755,0.20612697233158345,-0.236950549027638,-0.14087023658589304,0.22387084772466545,-0.27752537697558766,-0.14760001294008313,0.2309108482435136,-0.3009095760257534,-0.1474385535397195,0.23314636178998122,-0.30676191686227555,-0.14431746859320183,0.23428564468078902,-0.31573839100022794,-0.12918108549939217,0.23443899638924695,-0.3161339759683592,-0.12843208452896548,0.2354710029262217,-0.3172767834279109,-0.12631073828402062,0.23565503779540625,-0.3175171292457383,-0.1259289343342969,0.24358490262474472,-0.33480171463536584,-0.11239024311462059,0.2554213949228642,-0.3489391184566727,-0.09701132437620058,0.26052699629501147,-0.3542925460579186,-0.09237807137275764,0.26597625516215306,-0.360936342729737,-0.08748744787234589,0.27738509001163036,-0.3505200712679333,-0.08346932308035869,0.277785141701678,-0.34985343376638955,-0.08342754501170462,0.3173756383807444,-0.32377917876050827,-0.08126568303213216,0.31857613685297964,-0.32138908326695087,-0.08164971752859003,0.3637764441291499,-0.2726939592872434,-0.09048194136017618,0.3684413148086445,-0.2646342864367533,-0.0988850010122115,0.37060328137859094,-0.2428761128046159,-0.10682475189747673,0.36738424112005563,-0.22885867860259917,-0.11124779217048689,0.36762471582605744,-0.2280803842668417,-0.11147483889598638,0.3693560102932133,-0.22345424052040724,-0.11269075015663722,0.37340772562729724,-0.21427214903676614,-0.11534680699515004,0.38629307023482734,-0.19870065826135663,-0.1194959264003307,0.41591253290196645,-0.16281542895765386,-0.13819042792338015,0.4254327935491637,-0.15379132341606397,-0.143960038455199,0.4292697061382296,-0.14396411856263266,-0.15306609871813917,0.4640085809951082,-0.12577619365997317,-0.18708986139532083,0.46391759436783053,-0.12595511001396448,-0.18734698900997124,0.46297761514140107,-0.12910793082721253,-0.19250357158812506,0.4608459273639678,-0.13234537091315893,-0.20087281443646213,0.45788677317182175,-0.13351376679745827,-0.20797144672694007,0.4519949308393073,-0.1490722689649827,-0.21062919537935978,0.451740705248511,-0.15146114863669755,-0.21089486028001866,0.4533624208577953,-0.17891134367646103,-0.2196758010101555,0.44573011091527776,-0.20717518662143514,-0.23512279868787658,0.4368165947711788,-0.22626998113284966,-0.24781243608455547,0.4274605551581115,-0.24827399047345125,-0.25871634213311834,0.4285722509072886,-0.2597459114575769,-0.26108014848130895,0.4348093212676398,-0.2826801451559629,-0.2638800277768373,0.42728468635078204,-0.3343649288883657,-0.24794839535199956,0.45947289944794756,-0.3648032478841139,-0.24807685291459286,0.46972763442651244,-0.3751998779923883,-0.25016751423425243,0.47884369717941605,-0.3829607529614196,-0.25069466438950244,0.48336785925543846,-0.38898690598296987,-0.25071383085505694,0.5049403154795437,-0.4058737628215705,-0.24100125020444185,0.5040075027277936,-0.41454526766411653,-0.23124368886959967,0.4963114476621251,-0.42980365997235387,-0.20755114436144348,0.49028519157952277,-0.44372177434658633,-0.1869575593681621,0.48634587908180793,-0.46257936619022616,-0.16205173350757673,0.4855323896734345,-0.46589828164715075,-0.15750231032177595,0.485443756453491,-0.4660391134976539,-0.1572570185740482,0.4846018990762429,-0.46608029421843167,-0.1556034128078672,0.4777622978001814,-0.4662421532318021,-0.14183501435887738,0.4648248883829775,-0.47885665776381037,-0.12891968078022273,0.45858699963080074,-0.4893958422546118,-0.12589643554836386,0.4388571483151706,-0.54292662222427,-0.11485584743878939,0.4438696628857242,-0.5693139949183537,-0.09475675811083177,0.44727769128523087,-0.5895756291390766,-0.07801314446385774,0.45336755231325876,-0.5985464563434842,-0.0673724468037257,0.4542111088057156,-0.6014212294700212,-0.059926856155439225,0.4271183612071589,-0.6063657047914541,-0.002085104760831284,0.42109057076040374,-0.6198016828585056,0.010918850087333731,0.42419126653888994,-0.6277171999601351,0.010546739130427913,0.4250413034924413,-0.6338039506610984,0.029591152826962702,0.4350590619421333,-0.6648371976342244,0.0671623266275117,0.44610648463015595,-0.6775733657860553,0.09247133311568596,0.48835229486985154,-0.6950258906259008,0.10947969354528436,0.5030532858183403,-0.7007192459411365,0.11648128517933308,0.519695027480999,-0.6893246789693036,0.12202304646734369,0.5223433722402593,-0.6813079618155963,0.12298857374270167,0.5242457465901511,-0.6774269987347392,0.12343556333215495,0.5292806033982929,-0.6650100249388767,0.12368060840714165,0.5532291970147566,-0.652972179822835,0.12125637488179618,0.5752369240378166,-0.6420945526015231,0.10772592560599047,0.5799076361963805,-0.6393745977704027,0.10479260081173482,0.5971783680562976,-0.6247541651555492,0.09247005233076672,0.6032146663432266,-0.614963374486632,0.0879661020190049,0.5988286629950289,-0.6133129768070349,0.08727766649560031,0.5920389309113798,-0.6126820768054559,0.08667971578732785,0.5798430466232879,-0.6149050361616912,0.08647054384447704,0.5707944247276793,-0.6179435133671153,0.08703648118915108,0.5424118841462747,-0.6225128816342104,0.08644280841773923,-1.0
3,102,0,0,0,0.027159519840460885,0,0,0.0503874951525172,-0.007736787152269155,0.0048946177237376215,0.0719670997604927,-0.04076947790277461,0.041725506807614554,0.07481591277076552,-0.042437968878799366,0.04371580494445688,0.10361273325153399,-0.06821971865213723,0.05853658637809022,0.116890160238237,-0.07781781311449526,0.05900105048914632,0.11715361298635014,-0.07804167652394979,0.0589861696748943,0.1295390990078166,-0.08780484099393125,0.05895557008933585,0.13229327002874652,-0.09180903933658777,0.06006266534467279,0.15748566498203165,-0.1270679754000962,0.06836992378664439,0.15733355324796677,-0.1295953244630724,0.07259736282702843,0.15391803298060824,-0.1340988923131469,0.07468749064377406,0.17290614883225194,-0.16892103084334772,0.08489779031690972,0.1724705268066343,-0.17457382895905604,0.08319452926953297,0.16553771989851745,-0.1967212791609118,0.08214253722067359,0.22574322755088533,-0.22938934636246022,0.09947854226982536,0.22825820004072517,-0.23310457064668866,0.1021960032319197,0.2654650980610802,-0.26733313471455605,0.1345624512953228,0.26557457534507756,-0.26917045038964027,0.13629927927638746,0.2701677586115034,-0.2766754960083061,0.14283201766707057,0.3320811179145131,-0.35076361234915393,0.18883885096232741,0.3353832065120564,-0.35221733469367456,0.190734410746059,0.3371331605875498,-0.35302472505710975,0.1913318451672286,0.33817371372717114,-0.3534635881031383,0.1914731854837651,0.3400921544108324,-0.35406742199786917,0.1916906533638698,0.34055864356701654,-0.3543454868481735,0.19153205011493588,0.3604508238560132,-0.3703523062584921,0.17750077223965216,0.3714920849519696,-0.3882304802995658,0.17146346782387312,0.37562124003186736,-0.40049589925026635,0.1727297973657774,0.37598174240929433,-0.401952958656947,0.17338089747709187,0.3789672165213112,-0.4162370858607643,0.1654387883279292,0.38226723016919945,-0.42077215578773125,0.1605003684785714,0.39608904891594887,-0.45248846526276393,0.12574748115599493,0.38301702311518065,-0.4713099150098909,0.1255733077412035,0.38221886968673163,-0.4741120276447869,0.12617286489498855,0.37653011677637455,-0.504507613894813,0.11982286509142814,0.37646059544590255,-0.5048718576392731,0.11962571955603123,0.3703307401862337,-0.516524174013449,0.11261140991469239,0.3622016828521585,-0.5242052184122521,0.10775036239520291,0.3539860699241215,-0.5298032795758024,0.1089247000533403,0.34231143724369273,-0.5491713240923226,0.11054517005905318,0.3447842672924766,-0.5530081031405261,0.1253731582266404,0.3762934209988468,-0.5517469868707415,0.15498130787753864,0.3901620365420707,-0.5545199585662265,0.1632671552115347,0.39799874500290916,-0.5566403425117892,0.16682216423712498,0.45515276574367425,-0.5531073322742449,0.19062423687936275,0.45870794153738703,-0.5529679444157132,0.19193801725547682,0.4713074701948943,-0.5515565362681192,0.1939214885389208,0.48251902746847053,-0.5540667351967009,0.19808277555584197,0.4916536841665679,-0.5538705934633342,0.1984631578327318,0.5042047929873971,-0.5512054186400808,0.19842782796515285,0.5100424364613871,-0.5395098506101521,0.19172788430989599,0.5140856657390371,-0.5252583963495386,0.18142878636604076,0.5181996105568349,-0.5144191759809018,0.1752881009285896,0.5201145196926577,-0.47995754990218664,0.15463556865417682,0.5201157386598279,-0.47993384247386506,0.15458353850124562,0.5198226184700055,-0.47299733018770307,0.14342366333695325,0.5227856275931064,-0.45100630341305403,0.10081980279360256,0.5242176561881076,-0.44578396411720284,0.08757464063044709,0.5257078039503414,-0.4454265887788151,0.0844871263760637,0.5283444816081919,-0.4415842147748315,0.04808667080700226,0.5191805391746945,-0.4503711107038906,0.021923481167791605,0.5188192967847569,-0.44931801095657886,0.02147440592762151,0.5187539500489774,-0.4483167635640997,0.021031244828098747,0.5125854282224389,-0.4186876765348738,0.005767107062418796,0.5206876146046058,-0.41153250647298023,-0.003151830490912555,0.5417170115137305,-0.3957078428205148,-0.021747474342296843,0.5728738747193837,-0.3847318889381713,-0.04299559670485478,0.5776537790527595,-0.3835943592120633,-0.0178101975424546,0.5794913594306591,-0.3836341473857156,-0.0005990777209845047,0.5792320449849304,-0.3837962164294371,-0.0022720033411453722,0.5735561125976922,-0.38438740951062794,-0.030359194984813445,0.5686990499660918,-0.3813561813097973,-0.04756331428136882,0.5638403465127799,-0.37303763490321856,-0.08045630449326815,0.5631877884341834,-0.361590634234721,-0.0814819307888312,0.5633224896711473,-0.35860228397172983,-0.08206070143235865,0.5695585526646287,-0.3306215565601205,-0.08731033721816743,0.584664213361308,-0.30235023926358595,-0.08927189938950449,0.5914090422827408,-0.2818188217621333,-0.07931532098279596,0.5926966929462284,-0.2759740584218618,-0.07650860674952956,0.5862725747235714,-0.26778298312000703,-0.06294756146575291,0.5832982925067651,-0.2661259550231651,-0.05652562136810034,0.5652257220562797,-0.26998381627434337,-0.04263069223864195,0.5506894428680997,-0.27476427677308896,-0.03474760869573631,0.550137751703257,-0.2754914723897354,-0.034257508562895944,0.5442121997294403,-0.27661204857720795,-0.038302521337314474,0.5467133697454626,-0.2828862685362829,-0.03823640024177058,0.5381222056201244,-0.31192938717532004,-0.01600787994201179,0.537544587160334,-0.31420736433038976,-0.014749009934394802,0.537503777343848,-0.31360998162520787,-0.020711082731807964,0.5383191919874243,-0.31122179926875126,-0.02978932136480241,0.5385766573447389,-0.3101645390831228,-0.03319332531570409,0.5432541356912803,-0.30451191653457393,-0.03594028121647928,0.5478699644758556,-0.296167979896589,-0.04157857824802764,0.5450784624088583,-0.28712416323036277,-0.05414698661579497,0.5399048295911016,-0.26875587078280533,-0.06697863476733121,0.5241801556803379,-0.25876636585558466,-0.10529248228323418,0.5226810528030303,-0.2575262901118633,-0.1095413372405186,0.5065632971104734,-0.24230099721362355,-0.11713606786696154,0.5064540910623949,-0.24172479839125668,-0.11698637700094414,0.5264136288681086,-0.19518160373734497,-0.11854730342565811,0.5289212672637191,-0.19210063490891607,-0.11605697421808255,-1.0
4,3,0,0,0,0.00815535420918549,0,0,0.002745028773879869,-0.00524318336927968,-0.0035491996035184,0.0,-0.007939032469251282,-0.005642692630308194,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
