Anisotropy	Interaction coefficient	L/L0	Weight norm L/L0	Collisions	Backscattered	Front	Undeflected	Mass	Photons absorbed	TIR	Avg max z coordinate	Iterations
0.8	0.008	1.53634400334549	1.4385060993515772	0.012209	0.000441	0.999061	0.992142	0.99913181414904	0.0	0.180203	0.9999181368920497	1.000000e+06
0.8	0.009000000000000001	1.6064033565896618	1.4781878601489553	0.014448	0.000547	0.99895	0.991155	0.9989746451574538	0.0	0.207841	0.9998766712342012	1.000000e+06
0.8	0.010000000000000002	1.6577449398089283	1.5104348676582497	0.016632	0.000682	0.99879	0.990121	0.9988036613722978	0.0	0.218382	0.9998615697026874	1.000000e+06
0.8	0.01	1.6717365998454723	1.5226952445676178	0.016732	0.000658	0.998805	0.989988	0.998801262735506	0.0	0.225522	0.9998768819168408	1.000000e+06
0.8	0.02	1.9371529489035366	1.6317018896623274	0.038705	0.001635	0.998018	0.980361	0.9975344998053084	0.0	0.304174	0.9997836615094357	1.000000e+06
0.8	0.03	1.9838389536611523	1.6202993479217098	0.05999	0.002611	0.99724	0.970393	0.9962955651147622	0.0	0.316566	0.9996282580532836	1.000000e+06
0.8	0.04	1.9737084314406999	1.6085291911871347	0.079982	0.003601	0.996354	0.960693	0.9950033637271672	0.0	0.31387	0.9994646290606299	1.000000e+06
0.8	0.05	1.9892530032082776	1.6076106420625575	0.100744	0.004455	0.995527	0.951241	0.9938493766896029	0.0	0.321425	0.9993932316178041	1.000000e+06
0.8	0.060000000000000005	2.019381344454608	1.6188221316850007	0.122518	0.005461	0.994533	0.941973	0.9924111438199198	0.0	0.334706	0.9992625314681916	1.000000e+06
0.8	0.07	2.000011404370391	1.6029529125887987	0.141887	0.006327	0.993671	0.932605	0.991192048187739	0.0	0.327438	0.9991226000545572	1.000000e+06
0.8	0.08	2.0023966490921485	1.595690638717194	0.163932	0.007152	0.992848	0.923065	0.9899355890972855	0.0	0.329088	0.99908483361046	1.000000e+06
0.8	0.09	2.005799287788987	1.6007047687991547	0.183533	0.008192	0.991807	0.914315	0.9885399466327404	1e-06	0.332601	0.9989135393770997	1.000000e+06
0.8	0.09999999999999999	1.9783766296073941	1.584022947175053	0.202814	0.009029	0.990971	0.904673	0.9873315408450126	0.0	0.326555	0.9987769783191952	1.000000e+06
0.8	0.1	1.9858679012600406	1.5874909318455284	0.203623	0.009269	0.99073	0.904398	0.9871265549151687	1e-06	0.326963	0.9987233576871122	1.000000e+06
0.8	0.2	1.9894875215520593	1.5493515296694538	0.414021	0.018108	0.981891	0.819369	0.9737535824300959	1e-06	0.342027	0.9975511584422224	1.000000e+06
0.8	0.30000000000000004	2.016723192999002	1.529721746654715	0.643788	0.027719	0.97227	0.740435	0.9586250635668333	1.1e-05	0.361559	0.9963673917415828	1.000000e+06
0.8	0.4	2.017865084531821	1.4980980766181151	0.869486	0.037212	0.962781	0.670609	0.9432655548748479	7e-06	0.369653	0.9949113059311595	1.000000e+06
0.8	0.5	2.0381674917414405	1.476120539873272	1.109324	0.046295	0.953697	0.606046	0.927573510792647	8e-06	0.383047	0.9938026840827258	1.000000e+06
0.8	0.6	2.041687791247728	1.4507155471024429	1.346767	0.056121	0.943858	0.548508	0.9110745266696627	2.1e-05	0.392112	0.9921905631534044	1.000000e+06
0.8	0.7	2.077577149021034	1.4394515808838142	1.611122	0.065585	0.934398	0.49608	0.8939798466683999	1.7e-05	0.408864	0.9910539854325164	1.000000e+06
0.8	0.7999999999999999	2.086879956249368	1.418834323070641	1.860182	0.075095	0.924879	0.44955	0.8771946804859564	2.6e-05	0.416037	0.9895370938181028	1.000000e+06
0.8	0.8999999999999999	2.114031845344774	1.406568038375385	2.131141	0.084498	0.915464	0.40614	0.8594962153966486	3.8e-05	0.429569	0.9877860371150354	1.000000e+06
0.8	0.9999999999999999	2.134073759335617	1.389894288391726	2.39716	0.092974	0.906971	0.367623	0.8433022401151415	5.5e-05	0.438636	0.9866702063377272	1.000000e+06
0.8	1.0	2.1510490660433232	1.3922853943216662	2.4102	0.0952	0.9045	0.3682	0.8419624233237067	0.0003	0.4314	0.9864222077296645	1.000000e+04
0.8	2.0	2.345718569879926	1.2962314642052117	5.2574	0.1708	0.8287	0.1345	0.6791212106348649	0.0005	0.5175	0.9682654767442717	1.000000e+04
0.8	3.0	2.686933067525344	1.2440647149344708	8.8354	0.2421	0.7549	0.0506	0.5284614489633501	0.003	0.6089	0.9463028105415171	1.000000e+04
0.8	4.0	2.9491798004401053	1.1834071725382307	12.713	0.2922	0.6979	0.0181	0.40134068164234127	0.0099	0.6769	0.918761324054591	1.000000e+04
0.8	5.0	2.96140777872564	1.0901168998780626	15.7708	0.3423	0.6405	0.0057	0.3113683976570887	0.0172	0.6651	0.8840502306191058	1.000000e+04
0.8	6.0	3.088897073589911	1.020415702370158	19.5243	0.3691	0.5976	0.003	0.23799244743490958	0.0333	0.6921	0.8468341333427873	1.000000e+04
0.8	7.0	3.0603439766053353	0.9387363621874046	22.3898	0.3871	0.5637	0.0008	0.18625829144618639	0.0492	0.6709	0.8064706929501182	1.000000e+04
0.8	8.0	3.1114188341414653	0.8723943973275151	25.8824	0.408	0.5147	0.0003	0.14103451168467865	0.0773	0.674	0.756721184766771	1.000000e+04
0.8	9.0	3.0659064912940157	0.805940551021781	28.5444	0.4198	0.481	0.0002	0.10637871997204172	0.0992	0.6552	0.7120877843064286	1.000000e+04
0.8	10.0	3.0263749751749316	0.7526607176999505	31.2593	0.4235	0.4513	0.0	0.08544703523431937	0.1252	0.6474	0.6780623733804849	1.000000e+04
0.8	10.0	3.040749517867233	0.7479051536227015	31.2973	0.4173	0.4564	0.0	0.08532327467503899	0.1263	0.6573	0.6771416654606232	1.000000e+04
0.8	20.0	2.285322985101807	0.4088676850191111	46.7094	0.4345	0.1657	0.0	0.005713181538630184	0.3998	0.4597	0.29510090077828843	1.000000e+04
0.8	30.0	1.6388387930923582	0.2739475691465769	50.2159	0.4394	0.0443	0.0	0.0004635841557026467	0.5163	0.3818	0.13069495378919513	1.000000e+04
0.8	40.0	1.2340418581809105	0.2049085208714823	50.3686	0.4442	0.006	0.0	2.3762082895772546e-05	0.5498	0.3586	0.07089911798527851	1.000000e+04
0.8	50.0	0.9865097583773835	0.16310513033108756	50.4132	0.4432	0.0006	0.0	1.8084964457945877e-06	0.5562	0.349	0.05196183675997635	1.000000e+04
0.8	60.0	0.8318081544815042	0.13736821387254705	50.736	0.4389	0.0002	0.0	4.28697680695464e-07	0.5609	0.366	0.04361183330220777	1.000000e+04
0.8	70.0	0.7094529940371603	0.11738226728974353	50.7219	0.4385	0.0	0.0	0.0	0.5615	0.3564	0.03669171322917795	1.000000e+04
0.8	80.0	0.6171326530931857	0.1019332694468471	50.4205	0.4469	0.0	0.0	0.0	0.5531	0.362	0.032721024093773136	1.000000e+04
0.8	90.0	0.5513798073558588	0.09117598873625404	50.6484	0.4433	0.0	0.0	0.0	0.5567	0.3525	0.02886523519027906	1.000000e+04
0.8	100.0	0.49745364849357704	0.08194711965744059	50.8014	0.4369	0.0	0.0	0.0	0.5631	0.3465	0.02545904350129811	1.000000e+04
