Anisotropy	Interaction coefficient	L/L0	Weight norm L/L0	Collisions	Backscattered	Front	Undeflected	Mass	Photons absorbed	TIR	Avg max z coordinate	Iterations
0.4	0.8999999999999999	2.7896306093317698	1.993607092358677	2.739592	0.220852	0.779148	0.406197	0.7014487711839057	0.0	0.649743	0.937045340528495	1.000000e+06
0.4	0.9999999999999999	2.7962623091916297	1.9597966456815572	3.058367	0.238696	0.761303	0.368207	0.6745666602588566	1e-06	0.652754	0.9297013551955082	1.000000e+06
0.4	1.0	2.7889723574721073	1.954605158431134	3.0378	0.2359	0.7641	0.3679	0.6790799741716964	0.0	0.6525	0.931955800860767	1.000000e+04
0.4	2.0	2.9955100713210796	1.7132861083621864	6.6236	0.3788	0.6209	0.13	0.44414283515728514	0.0003	0.7022	0.856880817536209	1.000000e+04
0.4	3.0	3.148688644528007	1.4984727178007533	10.2807	0.4623	0.5364	0.0488	0.3005741237226532	0.0013	0.7205	0.8000433856048313	1.000000e+04
0.4	4.0	3.234506843594322	1.3173110697523263	13.8488	0.5253	0.4689	0.0187	0.19674780274961887	0.0058	0.7288	0.7362325393980079	1.000000e+04
0.4	5.0	3.2877559751186687	1.1606853786192548	17.4279	0.5677	0.4129	0.0073	0.12919144677646194	0.0194	0.7453	0.6766393792100978	1.000000e+04
0.4	6.0	3.2945949495837703	1.0277793018049457	20.894	0.591	0.3677	0.0017	0.08783005299337485	0.0413	0.707	0.6234664375258023	1.000000e+04
0.4	7.0	3.2102919474130025	0.9190421984220195	23.4383	0.6146	0.3235	0.0016	0.05727999841979364	0.0619	0.6963	0.5636677814392376	1.000000e+04
0.4	8.0	3.146206802635041	0.8284367889221966	26.1596	0.6256	0.2758	0.0003	0.039084434594530953	0.0986	0.6771	0.5021869239239549	1.000000e+04
0.4	9.0	3.0523947261763222	0.745550781767866	28.5631	0.6233	0.2415	0.0001	0.02532813412910132	0.1352	0.6408	0.4445298951243473	1.000000e+04
0.4	10.0	2.926661980734711	0.6827935945836874	30.2936	0.6332	0.2065	0.0	0.017174029737303788	0.1603	0.6484	0.39846681347568386	1.000000e+04
0.4	10.0	2.941925015419452	0.6815381965139486	30.3764	0.6285	0.2023	0.0005	0.01709592632983398	0.1692	0.649	0.3891853206880908	1.000000e+04
0.4	20.0	1.7735691581761515	0.34714208393738044	36.4494	0.6455	0.0198	0.0	0.00023053789241303603	0.3347	0.532	0.12061675404915216	1.000000e+04
0.4	30.0	1.1993976920087874	0.23014949697399414	37.0435	0.6402	0.0012	0.0	6.3030758918161355e-06	0.3586	0.5199	0.06682213507849226	1.000000e+04
0.4	40.0	0.9054561314206183	0.17403267193114796	37.1802	0.6352	0.0	0.0	0.0	0.3648	0.5167	0.048799314007729626	1.000000e+04
0.4	50.0	0.7351954401964801	0.14055865078460303	37.702	0.6318	0.0	0.0	0.0	0.3682	0.5107	0.03966535335121006	1.000000e+04
0.4	60.0	0.5954076535185769	0.11569090203203428	36.739	0.6429	0.0	0.0	0.0	0.3571	0.5034	0.03295464326135508	1.000000e+04
0.4	70.0	0.5179638239180347	0.09995508838977063	37.2279	0.6391	0.0	0.0	0.0	0.3609	0.534	0.02855097801314923	1.000000e+04
0.4	80.0	0.4531746823008646	0.08745299174508639	37.172	0.6364	0.0	0.0	0.0	0.3636	0.4992	0.02470958013988101	1.000000e+04
0.4	90.0	0.40285250635014663	0.07726098305145473	37.2484	0.6375	0.0	0.0	0.0	0.3625	0.5146	0.022037940386371312	1.000000e+04
0.4	100.0	0.36237029150945127	0.06995032281920996	37.4176	0.642	0.0	0.0	0.0	0.358	0.5382	0.02036228151793811	1.000000e+04
