Anisotropy	Interaction coefficient	L/L0	Weight norm L/L0	Collisions	Backscattered	Front	Undeflected	Mass	Photons absorbed	TIR	Avg max z coordinate	Iterations
0.9	0.7999999999999999	1.2887126215651428	0.7553090059811687	1.220478	0.020697	0.949666	0.449707	0.8461064498596191	0.029637	0.17333	0.9663809461483042	1.000000e+06
0.9	0.8999999999999999	1.286514934726125	0.7225547300040339	1.385195	0.022887	0.942166	0.405929	0.8190282324981689	0.034947	0.177951	0.960597436182993	1.000000e+06
0.9	0.9999999999999999	1.2774469218652427	0.6913335496238294	1.541603	0.025489	0.935027	0.367521	0.7920195546112061	0.039484	0.179361	0.955406909041274	1.000000e+06
0.9	1.0	1.2524155712482465	0.6887025687042042	1.511	0.0232	0.938	0.3661	0.7978426513671875	0.0388	0.1751	0.9568884590568058	1.000000e+04
0.9	2.0	1.2657870785808958	0.46008466699448575	3.1395	0.0457	0.8543	0.1345	0.5281471008300781	0.1	0.1933	0.8878143525857757	1.000000e+04
0.9	3.0	1.288736316007301	0.331797702371733	4.6724	0.0469	0.7782	0.0479	0.3241357376098633	0.1749	0.2045	0.8117005643031346	1.000000e+04
0.9	4.0	1.2679802195111	0.2533166044572655	5.9639	0.0449	0.6983	0.0183	0.1944977508544922	0.2568	0.1968	0.7270451775820912	1.000000e+04
0.9	5.0	1.2418589881576028	0.20348342981825068	7.1459	0.0444	0.6204	0.0077	0.11009462890625	0.3352	0.1827	0.6421242475701185	1.000000e+04
0.9	6.0	1.1869289702239547	0.16856985918091638	8.0856	0.0434	0.5425	0.0023	0.0632236572265625	0.4141	0.1662	0.5603251046502755	1.000000e+04
0.9	7.0	1.1348110605173334	0.143464421879882	8.9782	0.0409	0.4347	0.0006	0.035233251953125	0.5244	0.1487	0.4483758188720708	1.000000e+04
0.9	8.0	1.0737529066293252	0.12503919590770993	9.581	0.0433	0.3582	0.0003	0.019118231201171874	0.5985	0.122	0.37014639032846064	1.000000e+04
0.9	9.0	1.007277237034497	0.11110832975328244	10.0564	0.0386	0.2814	0.0004	0.010990826416015625	0.68	0.1091	0.29051748067263605	1.000000e+04
0.9	10.0	0.9438686338043226	0.0996802700644968	10.4462	0.0391	0.2038	0.0	0.006591552734375	0.7571	0.0879	0.21304475537812786	1.000000e+04
0.9	10.0	0.9418330003778843	0.09977296010712859	10.4531	0.0388	0.2022	0.0002	0.00612784423828125	0.759	0.0828	0.21095269182058177	1.000000e+04
0.9	20.0	0.5115217598462651	0.050408143922801796	11.212	0.0402	0.0027	0.0	1.2066650390625e-05	0.9571	0.0475	0.007152775411226418	1.000000e+04
0.9	30.0	0.3407636743693846	0.033180820177325716	11.2177	0.0406	0.0	0.0	0.0	0.9594	0.0455	0.00293015460670131	1.000000e+04
0.9	40.0	0.25589957042068767	0.02531648024349536	11.2328	0.0379	0.0	0.0	0.0	0.9621	0.0427	0.002049354138357423	1.000000e+04
0.9	50.0	0.2036145446925308	0.019859445531938275	11.2315	0.0379	0.0	0.0	0.0	0.9621	0.0454	0.0017629465241606173	1.000000e+04
0.9	60.0	0.1707890091037942	0.0165214155702056	11.2585	0.0348	0.0	0.0	0.0	0.9652	0.048	0.0013004207287541443	1.000000e+04
0.9	70.0	0.14660364871335174	0.01434001926402831	11.2196	0.0396	0.0	0.0	0.0	0.9604	0.0467	0.0012731672816075755	1.000000e+04
0.9	80.0	0.12723632465907347	0.012503659858606261	11.2132	0.0368	0.0	0.0	0.0	0.9632	0.0444	0.0009846179699306249	1.000000e+04
0.9	90.0	0.1128412154783243	0.01102803816018689	11.2378	0.0379	0.0	0.0	0.0	0.9621	0.0442	0.000911443037600285	1.000000e+04
0.9	100.0	0.10169540969330988	0.009993111789983217	11.1975	0.0383	0.0	0.0	0.0	0.9617	0.0481	0.000795718030142876	1.000000e+04
